,SA1_code,DZN_code,SA1_pop,SA1_visits,ratio,exclusion_code
172,20601110907,211091660,532.0,39962.0,75.11654135338345,NA
173,20601110908,211091660,378.0,27626.0,73.08465608465609,NA
174,20601110909,211091660,588.0,42786.0,72.76530612244898,NA
175,20601110910,211091660,363.0,82271.0,226.64187327823691,NA
176,20601110911,211091660,579.0,75309.0,130.06735751295338,NA
177,20601110912,211091663,444.0,42866.0,96.54504504504504,NA
178,20601110913,211091660,513.0,90318.0,176.05847953216374,NA
179,20601110914,211091660,367.0,83978.0,228.82288828337875,NA
180,20601110915,211091663,469.0,28484.0,60.733475479744136,NA
181,20601110916,211091663,380.0,24785.0,65.22368421052632,NA
182,20601110917,211091660,485.0,38855.0,80.11340206185567,NA
183,20601110918,211091662,587.0,59921.0,102.0800681431005,NA
184,20601110919,211091662,540.0,83184.0,154.04444444444445,NA
185,20601110920,211091662,457.0,65751.0,143.87527352297593,NA
186,20601110921,211091662,458.0,76705.0,167.47816593886463,NA
187,20601110922,211091668,545.0,101223.0,185.7302752293578,NA
188,20601110923, ,,,,no containing DZN
189,20601110924,211091660,324.0,48265.0,148.96604938271605,NA
190,20602111001, ,,,,no containing DZN
191,20602111002,211101764,486.0,49901.0,102.67695473251028,NA
192,20602111003,211101760,641.0,24298.0,37.90639625585023,NA
193,20602111004,211101760,345.0,24882.0,72.12173913043478,NA
194,20602111005,211101760,334.0,16391.0,49.0748502994012,NA
195,20602111006,211101760,655.0,35598.0,54.34809160305343,NA
196,20602111007,211101760,539.0,19850.0,36.827458256029686,NA
197,20602111008,211101760,562.0,22867.0,40.688612099644125,NA
198,20602111009,211101762,10.0,636.0,63.6,NA
199,20602111010,211101762,759.0,60919.0,80.26218708827405,NA
200,20602111011, ,,,,no containing DZN
201,20602111012,211101765,522.0,16894.0,32.3639846743295,NA
202,20602111013,211101760,649.0,27889.0,42.97226502311248,NA
203,20602111014,211101760,538.0,11229.0,20.87174721189591,NA
204,20602111015, ,,,,no containing DZN
205,20602111016,211101765,501.0,22518.0,44.946107784431135,NA
206,20602111017, ,,,,no containing DZN
207,20602111018,211101759,531.0,45175.0,85.07532956685499,NA
208,20602111019, ,,,,no containing DZN
209,20602111020,211101765,,,,SA1 not found in Pathzz data
210,20602111021,211101762,6.0,241.0,40.166666666666664,NA
211,20602111022,211101760,570.0,14889.0,26.121052631578948,NA
212,20602111101,211111779,377.0,12338.0,32.726790450928384,NA
213,20602111102, ,,,,no containing DZN
214,20602111103, ,,,,no containing DZN
215,20602111104,211111772,762.0,38711.0,50.80183727034121,NA
216,20602111105,211111772,657.0,47576.0,72.41400304414003,NA
217,20602111106,211111773,444.0,20162.0,45.409909909909906,NA
218,20602111107,211111768,572.0,26005.0,45.46328671328671,NA
219,20602111108,211111773,685.0,15499.0,22.626277372262773,NA
220,20602111109,211111773,311.0,41883.0,134.67202572347267,NA
221,20602111110,211111777,651.0,20631.0,31.691244239631338,NA
222,20602111111,211111777,366.0,3435.0,9.385245901639344,NA
223,20602111112,211111777,738.0,51820.0,70.21680216802169,NA
224,20602111113,211111768,797.0,21800.0,27.352572145545796,NA
225,20602111114,211111772,603.0,33485.0,55.530679933665006,NA
226,20602111115,211110002,673.0,39228.0,58.28826151560178,NA
227,20602111116,211110002,303.0,20367.0,67.21782178217822,NA
228,20602111117, ,,,,no containing DZN
229,20602111118,211110003,687.0,89527.0,130.31586608442504,NA
230,20602111119,211111775,409.0,15548.0,38.01466992665037,NA
231,20602111120,211111768,476.0,11910.0,25.021008403361346,NA
232,20602111121, ,,,,no containing DZN
233,20602111122, ,,,,no containing DZN
234,20602111123,211111774,643.0,31650.0,49.22239502332815,NA
235,20602111124, ,,,,no containing DZN
236,20602111125,211111769,322.0,6758.0,20.987577639751553,NA
237,20602111126,211110003,605.0,16272.0,26.895867768595043,NA
238,20602111127,211110003,525.0,7431.0,14.154285714285715,NA
239,20602111128,211110003,704.0,36636.0,52.03977272727273,NA
240,20602111129,211111769,672.0,7093.0,10.555059523809524,NA
241,20602111130,211111775,690.0,35394.0,51.29565217391304,NA
242,20602111131,211111769,414.0,11852.0,28.6280193236715,NA
243,20602111132,211111775,616.0,28473.0,46.2224025974026,NA
244,20602111133,211111775,677.0,16675.0,24.63072378138848,NA
245,20602111134,211111767,442.0,5829.0,13.187782805429864,NA
246,20602111135,211111769,526.0,20247.0,38.49239543726236,NA
