,SA1_code,DZN_code,SA1_pop,SA1_visits,ratio,exclusion_code
1107,11501155907,115590001,867.0,121663.0,140.32641291810842,NA
1108,11501155908,115590002,633.0,60332.0,95.31121642969984,NA
1109,11501155909, ,,,,no containing DZN
1110,11501155910,115590002,863.0,65619.0,76.03592120509849,NA
1111,11501155911,115590002,530.0,48160.0,90.86792452830188,NA
1112,11501155912,115590002,485.0,23859.0,49.19381443298969,NA
1113,11501155913, ,,,,no containing DZN
1114,11501155914,115590002,864.0,80859.0,93.58680555555556,NA
1115,11501155915,115590006,757.0,117230.0,154.86129458388376,NA
1116,11501155916,115590005,611.0,80183.0,131.23240589198036,NA
1117,11501155917,115590006,631.0,73594.0,116.63074484944532,NA
1118,11501155918,115590001,608.0,74025.0,121.75164473684211,NA
1119,11501155919,115590002,822.0,87609.0,106.58029197080292,NA
1120,11501155920,115590003,397.0,69112.0,174.08564231738035,NA
1121,11501155921,115590003,449.0,35056.0,78.07572383073497,NA
1122,11501155922,115590002,569.0,30405.0,53.43585237258348,NA
1123,11501155923,115590005,630.0,107676.0,170.9142857142857,NA
1124,11501155924,115590006,508.0,22047.0,43.3996062992126,NA
1125,11501155925,115590006,795.0,92374.0,116.1937106918239,NA
1126,11501155926,115590002,393.0,37972.0,96.6208651399491,NA
1127,11501155927,115590003,471.0,35759.0,75.92144373673037,NA
1128,11501155928,115590001,604.0,95359.0,157.8791390728477,NA
1129,11501155929,115590007,693.0,93748.0,135.27849927849928,NA
1130,11501155930,115590007,383.0,33142.0,86.53263707571801,NA
1131,11501155931,115590006,777.0,124519.0,160.25611325611325,NA
1132,11501155932,115590007,622.0,45365.0,72.93408360128618,NA
1133,11501155933,115590002,555.0,81187.0,146.2828828828829,NA
1134,11501155934,115590005,505.0,72290.0,143.14851485148515,NA
1135,11501155935,115590005,582.0,58748.0,100.94158075601375,NA
1136,11501155936,115590001,446.0,51031.0,114.41928251121077,NA
1137,11501155937,115590001,304.0,17740.0,58.35526315789474,NA
1138,11501155938,115590006,831.0,117256.0,141.1022864019254,NA
1139,11501155939,115590005,248.0,26631.0,107.38306451612904,NA
1140,11502129701,112975863,452.0,31671.0,70.06858407079646,NA
1141,11502129702, ,,,,no containing DZN
1142,11502129703, ,,,,no containing DZN
1143,11502129704,112975867,365.0,25861.0,70.85205479452055,NA
1144,11502129705, ,,,,no containing DZN
1145,11502129706,112975868,399.0,49197.0,123.30075187969925,NA
1146,11502129707,112975868,279.0,6209.0,22.25448028673835,NA
1147,11502129708,112975868,337.0,33879.0,100.53115727002967,NA
1148,11502129709,112975863,591.0,40064.0,67.7901861252115,NA
1149,11502129710,112975863,418.0,34576.0,82.7177033492823,NA
1150,11502129711,112975865,282.0,12268.0,43.50354609929078,NA
1151,11502129712,112975865,438.0,19478.0,44.470319634703195,NA
1152,11502129713,112975859,655.0,65282.0,99.66717557251908,NA
1153,11502129714, ,,,,no containing DZN
1154,11502129715, ,,,,no containing DZN
1155,11502129716,112975867,276.0,18591.0,67.3586956521739,NA
1156,11502129717,112975867,271.0,14373.0,53.03690036900369,NA
1157,11502129718,112975867,393.0,9808.0,24.956743002544528,NA
1158,11502129719, ,,,,no containing DZN
1159,11502129720, ,,,,no containing DZN
1160,11502129721,112975868,350.0,25393.0,72.55142857142857,NA
1161,11502129722,112975862,509.0,54393.0,106.86247544204322,NA
1162,11502129723, ,,,,no containing DZN
1163,11502129724,112975869,297.0,31888.0,107.36700336700336,NA
